동별(1),동별(2),동별(3),소계,전,답,과수원,목장용지,임야,광천지,염전,대지,공장용지,학교용지,주차장,주유소용지,창고용지,도로,철도용지,제방,하천,구거,유지,양어장,수도용지,공원,체육용지,유원지,종교용지,사적지,묘지,잡종지
서울시,강남구,도곡동,2038231.2,15942,4991,-,-,339731,-,-,1019628.4,-,136550,665,7282.2,-,368407.9,757.5,-,88432.3,1722,-,-,-,47075.5,-,-,6149.2,-,-,897.2
서울시,송파구,소계,33876575,466732,555357,-,-,667639,-,-,14919051.9,-,1393137,115408.5,36584.5,3157,6255295.4,64648,425613.7,5335329.6,41050.8,264642,-,7001.2,2400673.1,425870.4,17799,29111.9,225728.9,524,226220.1
서울시,송파구,잠실동,5211941.9,-,-,-,-,-,-,-,2075517.1,-,212186.5,219.4,1897.3,-,962883.3,-,141625.1,1053063.1,-,66212.8,-,-,276488,402815.9,17799,1234.4,-,-,-
서울시,송파구,신천동,4346310.8,-,-,-,-,-,-,-,955359.3,-,61767.9,-,-,-,391418.7,13211.5,38976.4,2702742.2,-,30264,-,-,151777.3,-,-,793.5,-,-,-
서울시,송파구,풍납동,2356381.6,34010,387,-,-,1709,-,-,848585.5,-,63931,6701,690,-,424003.9,-,88204.8,603445.2,11,15574.9,-,-,25158.4,-,-,3526,225728.9,-,14715
서울시,송파구,송파동,1319423.2,-,-,-,-,14311,-,-,838204.3,-,95699.2,797,2404.6,-,315201.6,-,-,-,-,-,-,-,51931.8,-,-,-,-,-,873.7
서울시,송파구,석촌동,946728.7,-,-,-,-,-,-,-,602212.1,-,30881.7,831.5,4717,-,253635.7,-,-,-,-,-,-,-,52338.5,-,-,2112.2,-,-,-
서울시,송파구,삼전동,952761,6595,-,-,-,-,-,-,512277.6,-,38679.1,1915.6,1642.8,-,234559.7,-,11953.4,128703.9,-,-,-,-,14453.4,-,-,1980.5,-,-,-
서울시,송파구,가락동,3431874.4,5103,821,-,-,1710,-,-,2142514.1,-,128493.2,1211.7,2088.7,-,630785.3,-,66648,205145,2818,100706,-,-,141651.4,-,-,2045,-,-,134
서울시,송파구,문정동,2608808.2,24298,19527,-,-,1660,-,-,1450423.2,-,69512.5,3292.4,665.7,-,563502,51304.5,22043,105650.7,5694,-,-,-,228516.9,-,-,-,-,-,62718.3
서울시,송파구,장지동,2720445.5,170542,264495,-,-,80263,-,-,807928.5,-,85855.4,80145.2,11635.1,2957,664154.2,132,56163,200788.6,15151,-,-,6310,200678.9,-,-,5851.9,-,104,67290.7
서울시,송파구,방이동,4468042.4,101965,205722,-,-,25456,-,-,2162414,-,343757.1,3693,2489.2,-,680416.8,-,-,219723.5,2533,51884.3,-,-,593607.3,13877,-,2777,-,-,57727.2
서울시,송파구,오금동,1651536.7,2370,4616,-,-,19517,-,-,752660.7,-,115569.2,798.6,3499.7,-,389881.2,-,-,59078.2,877,-,-,665,302004.1,-,-,-,-,-,-
서울시,송파구,거여동,2392586.8,61482,59598,-,-,456348,-,-,1094783,-,94886.6,8652.4,3434.3,-,446664.5,-,-,17062.6,11795.8,-,-,-,111520.7,4426.5,-,2514.5,-,420,18997.9
서울시,송파구,마천동,1469733.8,60367,191,-,-,66665,-,-,676172.5,-,51917.6,7150.7,1420.1,200,298188.5,-,-,39926.6,2171,-,-,26.2,250546.4,4751,-,6276.9,-,-,3763.3
서울시,강동구,소계,24590382.7,1183638.7,859158,3264,-,2828629.9,-,-,8996898.8,3514,767598.6,73474,26338.2,2269,3879638.4,258637,338616.7,3305447.9,39058.5,43102.2,-,311388,1181850.8,3480,-,33817.4,99440,2537,348585.6
서울시,강동구,명일동,1575542,9601,11577,-,-,315649,-,-,822043.5,-,59392.5,5704.1,2486.8,-,246014.4,-,-,19,-,1458,-,-,65491.9,-,-,11823.5,-,129,24152.3
서울시,강동구,고덕동,4015814.2,285517.7,163703,-,-,560563,-,-,865943,-,174695.7,2120,-,300,461192.4,258614,101493,555631,13048,31018,-,-,332947.4,1804,-,2733,-,-,204491
서울시,강동구,상일동,2923316.9,172136,65339,-,-,701751,-,-,875324.3,-,109628.2,1764,4641,1969,551867.4,-,-,60522.9,306,-,-,-,328894.8,-,-,1969.2,1086,1384,44734.1
서울시,강동구,길동,1611207.8,26276,25056,-,-,240033,-,-,806096.3,-,45619,2796.4,1756.9,-,375365.5,-,-,-,1987,-,-,-,74024.7,-,-,2497,-,-,9700
서울시,강동구,둔촌동,2461511.8,123254,47969,2670,-,528482,-,-,1096253.3,3514,126182.2,4271,5510.3,-,320076.7,-,-,-,2385,-,-,21867,167378,1676,-,2792.7,-,172,7058.6
서울시,강동구,암사동,4711364.2,325843,152390,594,-,385284.2,-,-,1092624.9,-,80655.2,1999.5,3231.5,-,428523.4,-,157289.4,1659355,-,-,-,289521,26683.1,-,-,350,98354,478,8188
서울시,강동구,성내동,1958959.1,928,433,-,-,551,-,-,1331126.5,-,41168.7,-,5948.5,-,558018.5,-,-,93,442.5,-,-,-,18729.2,-,-,995.2,-,-,525
서울시,강동구,천호동,3065462.5,1622,316,-,-,1231,-,-,1595425.7,-,86265.1,9598.3,1362.7,-,541644.7,23,32668.3,740720,114,10626.2,-,-,40512.9,-,-,2487.2,-,-,845.4
서울시,강동구,강일동,2267204.2,238461,392375,-,-,95085.7,-,-,512061.3,-,43992,45220.7,1400.5,-,396935.4,-,47166,289107,20776,-,-,-,127188.8,-,-,8169.6,-,374,48891.2
